Ref,Question,Ratio,Transitions,Black_Size,Normalization,Normalization_Sums,Angles,Centroid
R010,Q026,60.51446108162907,2303.119840564099,533.5503725047898,533.5503725047898,2.8040160790248576,3.07698602724147,348.0617831
R010,Q011,105.6882207249228,671.6531843146431,3343.307194979247,3343.307194979247,3.9812496930074284,3.901623402714686,207.504035556
R010,Q044,31.591137997862628,649.052386175415,1267.0848432524162,1267.0848432524162,3.1483814442140745,3.134821008655928,162.049873015
R010,Q073,52.10566188045211,386.72987989034414,31291.45955368653,31291.45955368653,3.4100116679697976,3.2961930388814653,160.382577509
R010,Q095,85.84870412533901,496.07761489508874,1570.996180771933,1570.996180771933,3.9594643580067954,3.9063864523176908,202.628401093
R010,Q008,50.33885179461288,452.58037960123727,7826.615999268139,7826.615999268139,3.5946931644145117,4.655445948332956,226.314204614
R010,Q089,43.60045871318328,1813.9536929039837,732.8724309182329,732.8724309182329,3.7803119469686206,3.874024195260838,266.263473481
R010,Q014,45.02221673796171,1333.2074107204776,410.5752062655513,410.5752062655513,2.5209428226340806,2.607342835042651,186.914559609
R010,Q023,42.04759208325728,598.6860613042531,387.7099431275912,387.7099431275912,3.434140647372013,3.459611538963852,203.024454385
R010,Q100,52.364109846344185,1252.9760572333375,90131.12039689731,90131.12039689731,3.3027724066581596,3.482348453141429,245.507169004
R010,Q076,40.97560249709576,1212.1526306534174,1457.3856730460884,1457.3856730460884,2.7701423506691594,2.8770661880408532,203.854638702
R010,Q041,39.8622628559895,403.41293980238163,2877.5718931071037,2877.5718931071037,1.8065434369509121,1.4958196277832867,174.013289299
R010,Q050,97.61147473529944,1297.740729113485,4018.4436041830922,4018.4436041830922,2.967531013729211,3.263283293679298,272.205359045
R010,Q067,51.048996072400875,1121.5921718699717,6526.966753400848,6526.966753400848,2.43461904125568,2.704798058179912,318.857850163
R010,Q032,34.39476704383968,490.51911277747377,993.778647385825,993.778647385825,2.218801627791462,3.187920646229649,164.6853683
R010,Q005,37.72267222772003,558.210533759441,23649.904228135892,23649.904228135892,3.5604816011135085,4.464169104122679,232.060017779
R010,Q098,317.8490207630031,506.9319480955999,2547.2402713525084,2547.2402713525084,3.1511857295661443,3.1569261489770524,143.879766207
R010,Q019,77.55643106796495,704.1803746200259,1074.4189127151476,1074.4189127151476,4.355605142995022,4.7520662864273895,206.701658184
R010,Q084,68.98550572402873,565.0300876944519,2171.7131486455573,2171.7131486455573,3.1267719482386194,3.296722076707385,247.423613934
R001,Q020,202.50432094155423,1820.900601350881,4249.905410712102,4249.905410712102,4.119869727566606,4.38427257227739,397.734385546
R001,Q017,174.4333683674084,516.2896473879754,3398.9779346150513,3398.9779346150513,3.4289118055252445,3.316934672681118,226.777674539
R001,Q042,209.869006763743,1266.3640866670216,6156.489584170512,6156.489584170512,2.9558842188118715,3.5539451165470672,238.762828162
R001,Q075,165.12722367919832,425.9283977383992,1946.928606806115,1946.928606806115,2.681963148442443,2.6970208121851966,129.156100513
R001,Q069,175.01428513124293,3907.840708114905,28958.71918783702,28958.71918783702,3.834684965883993,4.492888058320634,500.215362721
R001,Q096,182.15103623092568,461.9437195157003,20631.021036293867,20631.021036293867,2.91394282017058,2.9707992054443424,159.235582726
R001,Q087,136.93429081132308,1590.4757149985032,13064.267526348349,13064.267526348349,3.184387605697225,3.5925628427847975,273.755514512
R001,Q078,174.13787640832192,1751.882701552818,2999.0708561152737,2999.0708561152737,3.1798001613777327,3.3351757831150937,267.056599573
R001,Q064,186.00537626638646,530.9689256444298,2587.580143686375,2587.580143686375,3.636156491585344,3.5379851965218285,235.9187851
R001,Q053,180.76780686836912,555.6680663849597,7567.876122136249,7567.876122136249,3.267243525775617,3.3561082839610097,194.577322986
R001,Q006,175.29118631579854,591.9518561504813,3348.749766703986,3348.749766703986,3.19733710524163,3.25939414525779,250.435654805
R001,Q031,183.3057555015663,560.9367165732691,1543.562437998541,1543.562437998541,3.375072672674678,3.391246359266151,206.998980368
R001,Q028,181.56816901648813,1263.632858072312,1610.450247601583,1610.450247601583,3.4161410516857225,3.522524182823697,347.760022117
R001,Q082,192.09633000138237,643.0948608098187,3103.1021575191494,3103.1021575191494,2.933917032664695,3.6923851427638676,249.692073676
R001,Q056,191.78112524437853,586.5296241452771,1664.545283253057,1664.545283253057,3.0061232729060525,3.5550251777989383,240.865307723
R001,Q061,179.79432694053503,809.0593303336907,264099.20542477974,264099.20542477974,2.8032281200516462,2.542461630136149,426.248710327
R001,Q034,172.07265907168403,727.1093452844627,1671.0810872007378,1671.0810872007378,3.5483546715309524,3.6590715906284297,251.420794505
R001,Q003,203.33715843396652,766.6628985414645,3008.4557500485193,3008.4557500485193,3.3277591141841554,3.3823814939588246,260.652597634
R001,Q012,93.64293886887575,708.2781939322995,75239.15402900275,75239.15402900275,3.181962499872315,3.061097919329618,211.516002482
R001,Q025,589.1290181276084,653.9533622514682,4460.193605663324,4460.193605663324,3.411442525424306,3.6292686011213835,283.371260566
R001,Q070,298.40408844384154,550.7204372456138,11093.326417265473,11093.326417265473,3.268661209489936,3.006226408320031,169.538612005
R001,Q047,255.3605294480727,818.0519543403096,14302.485902807246,14302.485902807246,3.614047369045728,3.546157589843311,539.740546346
R001,Q093,167.0688480836568,426.21238836992995,1435.211134293488,1435.211134293488,3.052660015600632,3.8446878685489145,168.775415988
R001,Q039,187.43532217807828,655.8803244495142,1700.9415039912453,1700.9415039912453,2.570664862643017,2.444476369072952,173.246988378
R001,Q009,138.6650640933036,1435.7848028169124,2910.351696960352,2910.351696960352,2.6178871963412296,2.8186789199979225,203.781317616
R001,Q094,190.84548724033272,1039.8822048674551,2489.513004585435,2489.513004585435,3.9094370212401217,3.928719257451715,651.829282606
R001,Q015,134.3763372026489,1319.7189094651937,1145.2689640429448,1145.2689640429448,3.037722233957112,3.1333147550052027,182.219595581
R001,Q022,184.90538120887666,713.8375165259948,2329.9457075219584,2329.9457075219584,3.1439821437818205,3.1614046360772794,239.124906866
R001,Q077,137.3244333685743,1564.0700112207253,1291.1041786006272,1291.1041786006272,3.3944051502211816,3.478766493296954,290.547015777
R001,Q040,171.6216769525342,546.7723475085403,1714.361397138888,1714.361397138888,2.9007395580681723,2.7883456921082614,202.786904238
R001,Q088,85.0,614.9861787064812,1913.1108174907172,1913.1108174907172,3.3929871092456025,3.4379253053156056,182.649366707
R001,Q099,172.76863141207087,2256.175081858675,1859.6158205392856,1859.6158205392856,3.3919729546956345,3.6446075524772814,218.123634782
R001,Q051,146.90132742763083,432.11803942904305,4071.1709617750025,4071.1709617750025,2.4320526804453824,2.5687755661028913,139.656321953
R001,Q066,99.68450230602548,367.877697067925,1393.7578699329379,1393.7578699329379,1.6959303178895513,1.6549753712405613,62.4757596821
R001,Q033,186.93581786270923,797.240866990648,3676.4741261159447,3676.4741261159447,3.9685423374140254,4.102221917618981,313.909084436
R001,Q004,188.13824704190267,680.5541859396649,7650.963338037897,7650.963338037897,3.320164866670128,3.3056164284026233,187.345136905
R001,Q085,169.15968786918472,509.09920447786993,2285.5765137050216,2285.5765137050216,2.5416055859601094,2.7924587772103036,184.958146272
R001,Q018,167.14065932620943,1699.2566021646053,1508.6169162514386,1508.6169162514386,2.9250812403247264,3.055210056801769,242.3455724
R001,Q063,174.82562741200158,627.3938157170502,1438.1279498014076,1438.1279498014076,2.963927829250244,3.001650016394664,266.049119324
R001,Q054,173.56266879718115,1337.1664069965263,1630.1091987962034,1630.1091987962034,2.505058586408921,2.6066727024164655,213.02115433
R001,Q001,192.76669836877946,1555.3494784131315,2802.1730853036183,2802.1730853036183,3.512657019276577,3.619648527444576,289.019630121
R001,Q036,154.1460346554526,1273.2721625795484,7328.454680217378,7328.454680217378,2.9581491808830718,3.1075018634653513,194.642352309
R001,Q048,180.56577748842665,631.928002228102,34727.35971823945,34727.35971823945,2.5719512120051613,2.643710916283317,160.580981835
R001,Q080,164.95150802584376,608.9269250082476,1583.4538199770777,1583.4538199770777,2.5901490759706034,2.450930691068217,147.39560049
R001,Q091,91.34002408582998,455.8431747871191,4091.1041296940853,4091.1041296940853,3.1078043245431584,3.147871869713509,145.596398665
R001,Q059,202.4228247999716,679.4600797692239,1898.6150215354348,1898.6150215354348,4.027757765972018,4.211495885924183,315.92048668
R001,Q027,232.21757039466243,1006.9995034755478,4764.497455136271,4764.497455136271,4.257438801775852,4.444798664367762,437.252615788
R001,Q010,339.32432862970495,558.0600326129797,4080.788649268668,4080.788649268668,3.248952259716088,3.480763058851138,189.142498911
R001,Q045,183.714452343848,675.122951765084,8764.041476396606,8764.041476396606,3.9194035332434485,4.282370534812722,289.208736798
R001,Q072,179.42686532400882,645.2332911435986,8560.325928374457,8560.325928374457,3.515731619289396,3.459962922872675,182.08887821
R001,Q083,199.98749960935058,896.8277426574181,2248.9846597965047,2248.9846597965047,4.895457984764378,5.274368781812984,326.238987439
R001,Q029,202.09403751719148,798.691429777483,2094.1802692223037,2094.1802692223037,3.342643839694378,3.570808034261459,347.536649419
R001,Q057,186.46715528478467,1074.9079030316968,1867.2442261257631,1867.2442261257631,3.3500187336592013,3.4807654001648167,236.578683558
R001,Q060,182.98360582303542,487.64331226830126,1643.4244734699553,1643.4244734699553,3.5997542845736494,3.874525581220722,184.037004688
R001,Q035,188.22592807581,664.8180202130504,3484.693099829596,3484.693099829596,3.401998110102215,4.01879672632898,245.02782652
R001,Q002,189.2828571212935,1403.997507120294,13539.990066466076,13539.990066466076,3.2321818143896213,3.259846402842321,272.489170853
R001,Q013,160.14056325615942,475.4723966751382,1272.703028989874,1272.703028989874,3.2166792834837956,2.97928919328989,173.425842619
R001,Q024,66.07571414672717,635.961476820727,27612.836145532026,27612.836145532026,3.205867114446493,3.2895480573059492,198.94451729
R001,Q071,702.9338517954587,550.3716925860195,17271.488644584173,17271.488644584173,3.2731221426750694,3.234216647891764,293.002671939
R001,Q046,193.1424344881259,1739.576672641939,2153.3188338005125,2153.3188338005125,3.6925559726368795,3.8810666128816953,307.223407273
R001,Q038,163.2237727783548,1578.0091888198876,2056.340681891014,2056.340681891014,2.997736158227446,3.10788901548531,181.133821943
R001,Q092,192.5305170615817,557.609182133867,1625.6773972716728,1625.6773972716728,2.6658054921613394,2.675276032828297,203.198691766
R001,Q021,299.31922758152376,1374.3412967672914,1859.722828810788,1859.722828810788,3.428732593777157,3.798783089118713,330.814926478
R001,Q016,183.42846016908064,862.0377021917313,2018.37583219776,2018.37583219776,3.5443908826678143,4.011389986825716,328.648133061
R001,Q043,146.0719001040241,1326.7750374498307,3330.8360812264536,3330.8360812264536,2.715184706615115,2.788738458291842,208.114756787
R001,Q074,183.4747939091362,1264.3231390748174,1603.801109863689,1603.801109863689,2.140887860602118,2.106910063538031,191.687793697
R001,Q097,1277.3382480768357,762.9973787635184,30411.80811790052,30411.80811790052,3.5845291424532664,3.472681265225747,204.224522155
R001,Q068,224.09373038976346,739.648565198365,3790.607207295422,3790.607207295422,4.076719906824019,4.179212131464504,237.979120662
R001,Q079,173.20219398148512,674.9599988147446,1588.8042673658704,1588.8042673658704,2.9422269689967466,3.2818091195323555,150.805763864
R001,Q086,179.77764043395385,571.7088419816506,2095.4849080821364,2095.4849080821364,4.008833721906304,4.063480279551637,224.777334661
R001,Q065,196.13515748075355,1197.0405172758356,2034.8262825116055,2034.8262825116055,3.7383951796812918,4.058784817467346,376.082483692
R001,Q052,109.1512711790385,305.67629937566306,2317.0446694010884,2317.0446694010884,1.8146658381598417,1.5371802406607469,83.7003691683
R001,Q007,168.4606779043703,1588.965071988683,2014.1990964152476,2014.1990964152476,2.9590713438725955,3.0878028941242674,196.247611157
R001,Q030,184.2226913276429,629.121609865692,2016.8044030098704,2016.8044030098704,3.1095615855249146,2.979715068909556,210.546180589
R001,Q062,162.0154313638056,1590.2144509467898,25177.15813986956,25177.15813986956,2.6941923284383935,2.9285522763155902,390.52535071
R001,Q055,173.99712641305317,588.6085286504095,1789.5334587539849,1789.5334587539849,3.565332424530225,3.882665031359504,402.066893294
R001,Q037,188.67962264113208,563.0799232791026,1962.481592270358,1962.481592270358,2.749405852597388,2.6765016640039416,212.100830563
R001,Q081,176.18456232031227,761.1116869421991,5840.881611537765,5840.881611537765,3.797051179003073,4.526780001904696,430.064803039
R001,Q049,193.92008663364402,1056.8358434496815,2180.7065368820263,2180.7065368820263,3.542813624398061,3.585534044802604,189.218323042
R001,Q058,188.70347108625214,656.2194754805743,1824.2957545310464,1824.2957545310464,3.244869844998546,3.294574861200427,184.969408835
R001,Q090,160.60510577189007,1988.8971818573227,4161.791441194525,4161.791441194525,3.4285637686121024,3.965910779522926,316.018260176
R001,Q026,193.03108557949935,2378.85161369935,1675.8156223164885,1675.8156223164885,3.3822803005118582,3.4639080516967544,355.925836243
R001,Q011,103.52294431670691,681.7756229141667,3854.6134695971787,3854.6134695971787,4.261564274836962,4.2953411189370625,218.559871759
R001,Q044,176.68899230002984,586.2567696837283,1820.789938460777,1820.789938460777,2.6803001725820326,2.6870748043683004,161.264665623
R001,Q073,182.69646958822165,538.1486783408466,31349.03368526692,31349.03368526692,3.8090054788684222,3.793146879782434,191.000247561
R001,Q095,170.0676336049867,444.7055205414028,2040.766277651608,2040.766277651608,3.7196398992382833,3.8289844561111215,155.047707095
R001,Q008,187.0855419320264,599.443908968971,7985.667160607184,7985.667160607184,3.8485457932934724,4.916504253461295,242.727356041
R001,Q089,178.82393575805224,1870.3753633963424,1751.0659610648595,1751.0659610648595,3.624625537353118,3.8463464253797865,295.651685265
R001,Q014,183.54835875049386,1427.6063883297804,1682.6027457483838,1682.6027457483838,3.2017724206003306,3.243189419875162,211.974801084
R001,Q023,163.99695119117305,660.5777774039935,1619.0172945339405,1619.0172945339405,2.668463189718239,2.7921189698294646,218.059353961
R001,Q100,160.42755374311483,1300.9469627928727,90149.0057626816,90149.0057626816,3.6823580573299717,3.8791631778116575,271.869416016
R001,Q076,180.5103875127412,1337.6808288975365,2190.1878914832855,2190.1878914832855,3.1940975712503827,3.382915494225508,277.377860353
R001,Q041,163.2115192013113,572.9083696368905,3265.1143930955927,3265.1143930955927,2.6689351956435776,2.4237448298873185,175.173991566
R001,Q050,210.29265322402492,1427.5506996250606,4323.77994352164,4323.77994352164,3.34368003230352,3.5392309432707276,272.109820312
R001,Q067,192.74594677969236,1210.8051040526711,6719.918377480489,6719.918377480489,3.112577892331939,3.1873837607398454,337.76235913
R001,Q032,158.87731115549508,645.4850889060103,1881.0098351683332,1881.0098351683332,3.089532223465576,3.923200620527354,226.280908747
R001,Q005,155.145093380358,502.2758206404127,23694.36236744935,23694.36236744935,3.544453772497487,4.549554525768375,217.878734167
R001,Q098,362.4182666478057,581.1901582098582,2984.9450581208357,2984.9450581208357,2.8423094624528984,3.0824221338576536,167.957214765
R001,Q019,121.01239605924675,610.6291837113585,1463.2197374283878,1463.2197374283878,4.13294308659592,4.614977045959769,183.323963264
R001,Q084,189.3832093930188,601.1813370356734,2669.44076540387,2669.44076540387,2.7816419838009345,2.8318763371211317,239.799541904
R004,Q020,99.1766101457395,867.1793355471519,6888.42521916294,6888.42521916294,3.9663442024862143,4.009251592683055,359.448155682
R004,Q017,71.09852319141376,1359.2005002941987,6381.1234904207895,6381.1234904207895,3.5352618244266254,4.3890656033852204,224.182776942
R004,Q042,121.59358535712317,623.632103086427,8057.603117553011,8057.603117553011,2.8191684446948457,4.565441857320466,195.367530036
R004,Q075,78.92401408950256,1341.9262274804826,5034.640304927453,5034.640304927453,2.161554880282525,3.664618324267598,130.785957648
R004,Q069,79.22120928135344,3497.0513293344725,29853.930109786215,29853.930109786215,3.880765495707031,4.397153230754952,484.958716952
R004,Q096,107.99537027113709,1333.4305381233776,21315.681293357713,21315.681293357713,2.985363849055601,3.7956764472369984,204.554287697
R004,Q087,41.50903516103452,590.3541310095153,14366.675885534552,14366.675885534552,2.849748761579579,3.0493871947876543,229.093788765
R004,Q078,65.14598989960932,666.2822224853369,6175.644743668469,6175.644743668469,2.9603742823027193,2.7917649914563745,206.194963331
R004,Q064,97.9081201943945,1386.5204650491098,6086.273490404453,6086.273490404453,4.006276255755472,4.774412470470466,249.493619736
R004,Q053,93.52539762011173,1370.8260283493307,9322.773353460869,9322.773353460869,3.1489077725754733,4.298294047835081,180.221379207
R004,Q006,78.32624081366346,1394.0236726827848,6358.736745612292,6358.736745612292,3.469081557026924,4.056995995971337,243.969437128
R004,Q031,135.2885804493491,1346.6168720166847,5628.252215386229,5628.252215386229,3.0320748301814495,4.021794855348261,179.763905636
R004,Q028,61.065538563088104,639.2206191918406,5571.053939785541,5571.053939785541,3.1638138924580157,2.967523696535844,267.486543881
R004,Q082,77.22046360907191,1438.360177424278,6217.284535872554,6217.284535872554,3.3150682531069964,3.4399087362532117,245.402069248
R004,Q056,77.34339015067803,1403.3937437511968,5574.419341958407,5574.419341958407,3.4623699716974516,3.1716807562062073,225.824964785
R004,Q061,66.27216610312357,1475.7099986108383,264158.06647914427,264158.06647914427,3.5533727696673494,3.448450169321759,498.459276856
R004,Q034,62.93647591023825,1249.7851815412118,5629.69963674795,5629.69963674795,3.5155328174717146,3.948278675263892,234.142758817
R004,Q003,108.26818553942798,1438.9840165894825,6205.963905792556,6205.963905792556,3.9346751812097422,4.154304845500742,304.683742464
R004,Q012,198.17921182606415,1493.7305647271198,76909.83398109763,76909.83398109763,3.5168645552478557,4.398287236088598,251.124671529
R004,Q025,568.2631432707914,1403.4792481543857,7004.651811475,7004.651811475,3.1511181588207964,4.064429047906114,255.30985244
R004,Q070,256.04101233982027,1379.3092474133566,12334.157490481464,12334.157490481464,3.139411241508572,4.177204752336068,158.024462089
R004,Q047,181.51308492778145,1470.289767358802,15297.843671576724,15297.843671576724,4.004129516964606,3.9559415418128174,614.635118445
R004,Q093,58.73670062235365,1360.3881798957236,5547.033170984288,5547.033170984288,2.457471920758252,4.467983426604425,172.435599949
R004,Q039,69.85699678629192,1410.4765152245534,5677.130260968124,5677.130260968124,3.3162790405489373,3.3617250151453337,226.106394566
R004,Q009,264.5789107241921,712.956520413412,3618.404482641486,3618.404482641486,2.748121595842619,2.66115291024929,195.508329316
R004,Q094,78.587530817554,1528.7478536370868,5946.131935973167,5946.131935973167,4.3672183029919625,5.03998157875797,705.256663532
R004,Q015,48.03123983409131,506.4730989894725,5674.681224527066,5674.681224527066,2.6256846799120424,2.445214421388722,145.586334567
R004,Q022,80.88263101556477,1377.6636018999704,5889.738109627626,5889.738109627626,3.282363564645328,4.084354026436151,282.020310587
R004,Q077,45.69463863518345,626.1725001946348,5461.550512446076,5461.550512446076,3.3573187421642907,3.2472176246044206,281.42862449
R004,Q040,50.27922035990614,1352.4204227975856,5615.979433723026,5615.979433723026,3.4397051859877563,3.410227933665127,271.545720275
R004,Q088,139.1150602918318,1394.3446489300986,6036.731814483728,6036.731814483728,2.9705348334498525,4.338912982027319,143.602636853
R004,Q099,65.96211033616193,1116.7251228480534,5726.129670204823,5726.129670204823,3.160121351985428,3.3002729364052645,176.690542145
R004,Q051,48.104053883222775,1358.834426999846,6788.231360229261,6788.231360229261,2.344214120856794,3.6290252576273248,144.93722408
R004,Q066,52.602281319349636,1305.7897993168733,5339.915261499943,5339.915261499943,2.9074405999883637,3.024026541507755,146.401303595
R004,Q033,75.9802605944465,1359.002575420665,6541.887036627887,6541.887036627887,3.763703383308231,4.425082960208544,362.184735109
R004,Q004,73.08898685848642,1407.176961153074,9393.65892504087,9393.65892504087,3.685691504859523,3.6093633913706666,222.034670023
R004,Q085,55.39855593785816,1398.5925067724338,5821.665225689296,5821.665225689296,3.034829423246147,3.9393183602492208,185.435062517
R004,Q018,52.72570530585627,596.0352338578651,5640.724687484756,5640.724687484756,3.1367479080338416,3.0452451370436857,203.156498213
R004,Q063,63.686733312362634,1344.7944080787963,5546.53333173073,5546.53333173073,3.6921928173314758,3.890230487596523,335.833065371
R004,Q054,52.15361924162119,576.7139672315905,5596.967393151402,5596.967393151402,2.6345260381304962,2.5036112574419476,199.763328539
R004,Q001,78.00640999302557,661.4537020835245,6076.840461950602,6076.840461950602,3.5440683779140056,3.511406550314394,242.494465878
R004,Q036,36.72873534441391,556.0728369557355,9094.248182230349,9094.248182230349,2.7150552787530886,2.605669114099856,148.360453928
R004,Q048,81.98780397107853,1317.3845300442845,35162.338104853035,35162.338104853035,2.44944488843104,3.667173077476215,164.937654263
R004,Q080,47.19110085598767,1356.958731870649,5628.290681903343,5628.290681903343,3.183058437453741,3.2448056202420066,205.123997716
R004,Q091,69.01449123191448,1350.8708302424773,6861.44933669265,6861.44933669265,3.4961489210107235,4.323479063123166,126.068768738
R004,Q059,112.12938954618454,1357.5599434279136,5745.265616139954,5745.265616139954,3.7593427028234774,4.795768818479935,340.787352119
R004,Q027,152.3056138164316,1584.985488892564,7228.376027850239,7228.376027850239,3.934788192003902,4.598371200136478,464.265390106
R004,Q010,295.3252444339969,1361.3698983009724,6765.072505154693,6765.072505154693,3.4234463903039387,4.364399917225732,178.545719614
R004,Q045,67.62396025078685,1421.6729581728703,10265.196978139289,10265.196978139289,3.6190843188514545,4.980839324269876,272.224734986
R004,Q072,102.27414140436477,1434.2095383869123,10153.11863419314,10153.11863419314,3.773967992844722,4.601079243059305,179.744101983
R004,Q083,88.51553535961922,1459.582474545375,5867.125872179666,5867.125872179666,4.914671657567261,5.84732075798422,383.756415191
R004,Q029,111.60645142642964,1460.7939622000085,5793.782788472485,5793.782788472485,3.40423034389709,4.302388675802368,320.549208129
R004,Q057,65.72670690061993,710.6461848205477,5723.684390320626,5723.684390320626,3.0521531844889584,2.938731579780102,157.917930815
R004,Q060,71.05631569396206,1322.8284091294684,5523.016567058259,5523.016567058259,3.430195884568676,4.712277899840217,198.282860109
R004,Q035,79.60527620704548,1422.584971100145,6397.899186451753,6397.899186451753,3.8117192042208825,3.6946615050600595,238.460218838
R004,Q002,71.45628033979938,571.2232488265862,14582.737157337782,14582.737157337782,3.4813626953815393,3.3440472670403465,261.153039096
R004,Q013,56.293871780150276,1321.056016980355,5669.356136282144,5669.356136282144,2.684896653316858,3.9450313870277833,170.635892749
R004,Q024,113.13708498984761,1309.793876913463,29488.39707410357,29488.39707410357,2.8105759677157334,3.9236667961372422,197.602230524
R004,Q071,683.0651506262049,1382.2879584225568,18083.111126130923,18083.111126130923,3.4799743281805715,4.508906594684204,316.798452047
R004,Q046,79.79974937304002,718.4204896855323,5828.084076263828,5828.084076263828,3.1289018305327745,3.126130346968268,264.955152683
R004,Q038,46.3033476111609,559.1726030484684,5428.651121595492,5428.651121595492,3.0067958577321585,2.9157697148377424,143.210082759
R004,Q092,75.8023746329889,1377.2447131864403,5647.438091736819,5647.438091736819,3.337873664585957,3.3006703240287574,265.319211301
R004,Q021,377.58972443645763,810.0364189343587,5518.412362265074,5518.412362265074,3.4048447778888207,3.640976324803804,318.964909202
R004,Q016,87.3040663428686,1462.291352638044,5793.185047968,5793.185047968,3.818029664125479,4.418902458574064,378.259371073
R004,Q043,32.17141588429082,463.8609705504441,6288.208409396114,6288.208409396114,2.532212630761992,2.4278808813473685,178.531702359
R004,Q074,62.984124983998946,394.8999873385665,5443.354664175393,5443.354664175393,2.2340813332887817,1.952465549038381,147.097811755
R004,Q097,1368.3153876208512,1501.4326491721165,30748.90006162822,30748.90006162822,3.8814428235733756,4.71386130538727,233.136029455
R004,Q068,141.8308852119312,1444.1450758147535,6590.818386209713,6590.818386209713,4.00636579231362,4.938018052821533,244.734763634
R004,Q079,55.362442142665635,1394.8397757448702,5648.671613751325,5648.671613751325,3.1683815441887084,3.7553483960347576,171.837921457
R004,Q086,80.0874522007037,1365.9963396729875,5538.749588129075,5538.749588129075,4.126635180037079,4.930730132641524,198.807015256
R004,Q065,83.40863264674707,653.3934496151611,5786.76334404648,5786.76334404648,3.341147632225077,3.3950355257435025,287.872515109
R004,Q052,41.08527716834828,1286.782421390656,5947.124178962467,5947.124178962467,2.3105266106294438,2.1979881396811813,159.4408891
R004,Q007,51.41011573610781,521.3741458875766,5609.835291699748,5609.835291699748,2.981198793409416,2.865845151274599,143.330120635
R004,Q030,78.70196947980399,1380.9978276594065,5766.272799651435,5766.272799651435,3.967328089291834,3.92447279411183,264.011027772
R004,Q062,45.48626166217664,601.3709337838004,19566.9241834275,19566.9241834275,2.859685812517013,2.9364284801409575,377.180191505
R004,Q055,65.12296062065974,1406.5059544843741,5634.207663904482,5634.207663904482,3.570484905938996,4.92392732618131,457.928720908
R004,Q037,101.47906187977893,1289.1912193309415,5723.9477635631865,5723.9477635631865,2.532058817181616,3.6711699027493667,258.407577083
R004,Q081,73.97972695272672,1525.6165966585445,9182.07972084756,9182.07972084756,3.9679686954743807,5.265962033971046,452.757869085
R004,Q049,89.77193325310535,1560.8994202061835,5840.00813355598,5840.00813355598,3.8716429762137112,4.171744093867116,248.271636796
R004,Q058,78.03204469959762,1415.898654565361,5711.968574843528,5711.968574843528,3.494438822350667,4.406864433330842,165.259268889
R004,Q090,55.263007518592396,842.7105078257895,6743.33211402197,6743.33211402197,3.187839087250165,3.515133477860736,274.985444141
R004,Q026,78.79720807236764,1237.3269575985162,5653.917049267702,5653.917049267702,3.7231290707733353,3.668237428806776,333.948035985
R004,Q011,84.20807562223472,1396.0992085091948,6658.955849080245,6658.955849080245,4.057278356252816,5.0165164348828055,233.72316344
R004,Q044,55.991070716677676,1261.8082263165034,5760.453627970631,5760.453627970631,2.642548976707905,3.6360451903343436,192.805422522
R004,Q073,72.09715667070374,1406.230066525389,31805.21355061148,31805.21355061148,3.7611974906988372,4.707226174193779,202.704557367
R004,Q095,90.54832963671942,1334.293071255337,5809.80593479679,5809.80593479679,3.6157236425277826,4.790359148805843,171.937005832
R004,Q008,69.70652767137379,1407.026652199595,9647.764611556398,9647.764611556398,3.6031356260228646,5.662162244267032,201.716408545
R004,Q089,64.18722614352485,815.4109393428568,5689.199064894811,5689.199064894811,3.3525553190138613,3.276582796520921,252.709987874
R004,Q014,66.9925368977769,593.2377263795687,5668.9097717285995,5668.9097717285995,3.0606813577331318,2.864081338034401,174.262223971
R004,Q023,56.57738063926254,1259.8611034554563,5645.328068411968,5645.328068411968,2.350307952619258,3.4271255328636796,193.363666799
R004,Q100,53.2634959423431,604.5246066125018,90308.28283164286,90308.28283164286,3.2789692055379125,3.2745444127516303,241.206425286
R004,Q076,65.54387843269576,694.8589784985152,5841.484143605972,5841.484143605972,3.0762761166170196,3.001618067173505,208.349532189
R004,Q041,58.034472514187634,1364.6878764025128,6440.753837867117,6440.753837867117,3.513279049269736,3.435342621135169,252.903879721
R004,Q050,115.52056094046635,695.9166616772442,6889.434011586148,6889.434011586148,3.4296154050031413,3.374517671796522,262.295458954
R004,Q067,76.30858405186143,624.824775437082,8614.173378798456,8614.173378798456,3.060901828669851,3.023331101248962,329.820119349
R004,Q032,43.95452195167182,1381.3080757021585,5466.5738813264015,5466.5738813264015,3.779139140084243,3.7391522808694564,232.230152631
R004,Q005,42.661458015403085,1388.5546442254263,24271.710611326926,24271.710611326926,3.421816775217482,5.490695547365208,229.706329967
R004,Q098,323.2816109833654,1399.6003000857065,6170.194081226295,6170.194081226295,2.6950200807784497,3.7143713008840895,187.416832379
R004,Q019,60.13318551349163,1437.9405411907685,5601.636546581722,5601.636546581722,4.00625381936983,5.360285997652156,189.86827669
R004,Q084,85.54530963179688,1420.423880396271,6011.093744070209,6011.093744070209,3.3390587775874225,4.287581556117454,260.261683034
R018,Q020,92.2875939658197,1756.037300287212,3934.235249702285,3934.235249702285,3.6898295415060307,3.927948505777821,352.310205015
R018,Q017,64.5445582524197,490.46814371577693,3017.8767370454348,3017.8767370454348,3.5006978855452995,3.4345325979637167,237.779185778
R018,Q042,117.87281281109738,1235.8106651101534,5945.989656903214,5945.989656903214,3.021128324484512,3.6157772712369995,251.368370431
